,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,-1819.9040747762479,2025-07-26 12:11:51.024429,2025-07-26 12:12:12.605302,0 days 00:00:21.580873,0.1,1e-05,0.999,COMPLETE
1,1,-952.5442830474872,2025-07-26 12:12:12.605760,2025-07-26 12:12:25.390746,0 days 00:00:12.784986,0.3,0.0001,0.99,COMPLETE
2,2,-1815.5624605462106,2025-07-26 12:12:25.391152,2025-07-26 12:12:38.124004,0 days 00:00:12.732852,0.2,0.001,0.9,COMPLETE
3,3,-952.5442830474872,2025-07-26 12:12:38.124426,2025-07-26 12:12:50.888396,0 days 00:00:12.763970,0.05,0.001,0.99,COMPLETE
4,4,-1819.9040747762479,2025-07-26 12:12:50.888811,2025-07-26 12:13:12.523456,0 days 00:00:21.634645,0.3,0.01,0.999,COMPLETE
