,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,4449.768728377078,2025-07-26 15:54:58.851175,2025-07-26 15:55:26.632461,0 days 00:00:27.781286,"[0, 10, 15, 20]",sigmoid,"[6, 4]",0.0001,COMPLETE
1,1,4587.039591245093,2025-07-26 15:55:26.637922,2025-07-26 15:55:40.262586,0 days 00:00:13.624664,"[0, 25, 50]",relu,"[6, 2]",0.0005,COMPLETE
2,2,-22872.26737191489,2025-07-26 15:55:40.263359,2025-07-26 15:56:07.967502,0 days 00:00:27.704143,"[0, 10, 20, 30]",relu,"[6, 2]",0.01,COMPLETE
3,3,-48602.616186789826,2025-07-26 15:56:07.968501,2025-07-26 15:56:48.051389,0 days 00:00:40.082888,"[0, 25, 50]",relu,"[4, 4, 4]",0.01,COMPLETE
4,4,97.88381615531644,2025-07-26 15:56:48.051820,2025-07-26 15:56:59.016705,0 days 00:00:10.964885,"[0, 10, 15, 20]",tanh,"[8, 8]",0.005,COMPLETE
