,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-9344.244645837465,2025-07-26 12:25:44.212853,2025-07-26 12:26:09.919650,0 days 00:00:25.706797,"[0, 10, 15, 20]",relu,"[10, 4]",0.001,COMPLETE
1,1,24858.647113373074,2025-07-26 12:26:09.926210,2025-07-26 12:27:04.019956,0 days 00:00:54.093746,"[0, 45, 50, 55]",tanh,"[8, 4]",0.005,COMPLETE
2,2,27942.874510744467,2025-07-26 12:27:04.020929,2025-07-26 12:28:01.310181,0 days 00:00:57.289252,"[0, 25, 50]",relu,"[4, 2]",0.0001,COMPLETE
3,3,25416.332771752557,2025-07-26 12:28:01.311090,2025-07-26 12:28:58.349866,0 days 00:00:57.038776,"[0, 45, 50, 55]",relu,"[8, 8]",0.005,COMPLETE
4,4,11809.754072029515,2025-07-26 12:28:58.350970,2025-07-26 12:29:42.936416,0 days 00:00:44.585446,"[0, 25, 50]",tanh,"[4, 4, 4]",0.01,COMPLETE
