,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-5159.988899894595,2025-07-26 15:59:22.441194,2025-07-26 15:59:42.453283,0 days 00:00:20.012089,"[0, 45, 50, 55]",tanh,"[6, 6, 6]",5e-05,COMPLETE
1,1,-1444.0117891670086,2025-07-26 15:59:42.453648,2025-07-26 15:59:59.133555,0 days 00:00:16.679907,"[0, 10, 20, 30]",sigmoid,"[6, 2]",5e-05,COMPLETE
2,2,-3970.5801075975005,2025-07-26 15:59:59.133932,2025-07-26 16:00:20.834602,0 days 00:00:21.700670,"[0, 45, 50, 55]",tanh,"[10, 8]",1e-05,COMPLETE
3,3,-4335.163889747384,2025-07-26 16:00:20.835302,2025-07-26 16:00:42.405031,0 days 00:00:21.569729,"[0, 45, 50, 55]",relu,"[4, 4, 4]",0.0001,COMPLETE
4,4,2931.7049568810085,2025-07-26 16:00:42.405437,2025-07-26 16:01:11.240484,0 days 00:00:28.835047,"[0, 45, 50, 55]",relu,"[8, 4]",0.005,COMPLETE
