,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,17278.29115031088,2025-07-26 12:35:34.251671,2025-07-26 12:36:18.255657,0 days 00:00:44.003986,0.4,0.001,0.999,COMPLETE
1,1,-2224.357356613235,2025-07-26 12:36:18.256495,2025-07-26 12:37:34.660479,0 days 00:01:16.403984,0.4,0.0001,0.999,COMPLETE
2,2,-2801.707460327994,2025-07-26 12:37:34.661488,2025-07-26 12:37:58.087716,0 days 00:00:23.426228,0.4,0.01,0.999,COMPLETE
3,3,17278.29115031088,2025-07-26 12:37:58.088716,2025-07-26 12:38:48.997716,0 days 00:00:50.909000,0.1,0.001,0.9999,COMPLETE
4,4,17029.874601044346,2025-07-26 12:38:48.998795,2025-07-26 12:39:30.793106,0 days 00:00:41.794311,0.05,0.0001,0.9999,COMPLETE
