,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,7325.006272721534,2025-07-26 12:43:04.074982,2025-07-26 12:43:57.062820,0 days 00:00:52.987838,0.3,0.0001,0.999,COMPLETE
1,1,5926.487735200796,2025-07-26 12:43:57.063262,2025-07-26 12:45:05.204647,0 days 00:01:08.141385,0.1,0.001,0.9999,COMPLETE
2,2,40564.46722825661,2025-07-26 12:45:05.205616,2025-07-26 12:45:58.281484,0 days 00:00:53.075868,0.4,0.001,0.9,COMPLETE
3,3,2708.691096331077,2025-07-26 12:45:58.282685,2025-07-26 12:46:33.019756,0 days 00:00:34.737071,0.4,0.01,0.99,COMPLETE
4,4,40564.46722825661,2025-07-26 12:46:33.020701,2025-07-26 12:47:25.244735,0 days 00:00:52.224034,0.05,0.01,0.9,COMPLETE
