,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-136.6593248083975,2025-07-26 12:39:31.088450,2025-07-26 12:39:58.993876,0 days 00:00:27.905426,"[0, 10, 20, 30]",tanh,"[6, 6, 6]",0.0001,COMPLETE
1,1,9384.479739211954,2025-07-26 12:39:58.994311,2025-07-26 12:40:39.976214,0 days 00:00:40.981903,"[0, 25, 50]",tanh,"[6, 6, 6]",0.001,COMPLETE
2,2,40564.46722825661,2025-07-26 12:40:39.976970,2025-07-26 12:41:28.600406,0 days 00:00:48.623436,"[0, 10, 20, 30]",sigmoid,"[6, 2]",0.001,COMPLETE
3,3,3166.9116852578054,2025-07-26 12:41:28.600944,2025-07-26 12:42:09.124871,0 days 00:00:40.523927,"[0, 45, 50, 55]",tanh,"[8, 8]",0.01,COMPLETE
4,4,3693.0907788223535,2025-07-26 12:42:09.126122,2025-07-26 12:43:04.064118,0 days 00:00:54.937996,"[0, 50, 100]",relu,"[10, 8]",0.0001,COMPLETE
