,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,10115.156157609215,2025-07-26 12:29:42.948496,2025-07-26 12:30:39.986758,0 days 00:00:57.038262,0.3,0.001,0.9,COMPLETE
1,1,-2966.453195636103,2025-07-26 12:30:39.987603,2025-07-26 12:30:55.676747,0 days 00:00:15.689144,0.4,0.001,0.9999,COMPLETE
2,2,13012.537440186585,2025-07-26 12:30:55.677290,2025-07-26 12:32:19.301921,0 days 00:01:23.624631,0.4,0.01,0.9,COMPLETE
3,3,13448.824699092518,2025-07-26 12:32:19.302697,2025-07-26 12:32:55.367088,0 days 00:00:36.064391,0.1,0.0001,0.99,COMPLETE
4,4,-2966.453195636103,2025-07-26 12:32:55.367962,2025-07-26 12:33:11.196716,0 days 00:00:15.828754,0.3,1e-05,0.9999,COMPLETE
