,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,-2966.453195636103,2025-07-21 17:42:02.779479,2025-07-21 17:42:32.072473,0 days 00:00:29.292994,0.05,1e-05,0.9999,COMPLETE
1,1,11809.754072029515,2025-07-21 17:42:32.073286,2025-07-21 17:43:41.912299,0 days 00:01:09.839013,0.05,1e-05,0.99,COMPLETE
2,2,-3131.4518332826347,2025-07-21 17:43:41.913250,2025-07-21 17:44:04.220816,0 days 00:00:22.307566,0.4,0.001,0.9999,COMPLETE
3,3,-2966.453195636103,2025-07-21 17:44:04.221744,2025-07-21 17:44:26.305042,0 days 00:00:22.083298,0.1,0.01,0.999,COMPLETE
4,4,11809.754072029515,2025-07-21 17:44:26.305900,2025-07-21 17:46:40.073465,0 days 00:02:13.767565,0.3,0.01,0.9,COMPLETE
