,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,13610.575436217103,2025-07-21 18:17:03.479957,2025-07-21 18:18:59.739704,0 days 00:01:56.259747,"[0, 45, 50, 55]",tanh,"[10, 8]",0.01,COMPLETE
1,1,8988.145869249964,2025-07-21 18:18:59.740466,2025-07-21 18:20:07.277696,0 days 00:01:07.537230,"[0, 50, 100]",tanh,"[10, 2]",0.001,COMPLETE
2,2,5110.3891454072145,2025-07-21 18:20:07.278298,2025-07-21 18:21:42.340960,0 days 00:01:35.062662,"[0, 50, 100]",relu,"[6, 6, 6]",0.0005,COMPLETE
3,3,-502.3896712004671,2025-07-21 18:21:42.341931,2025-07-21 18:22:21.318845,0 days 00:00:38.976914,"[0, 25, 50]",sigmoid,"[6, 6, 6]",5e-05,COMPLETE
4,4,5170.129664901758,2025-07-21 18:22:21.319278,2025-07-21 18:26:09.211121,0 days 00:03:47.891843,"[0, 50, 100]",tanh,"[8, 4]",0.0001,COMPLETE
