,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-3399.3351804930667,2025-07-21 17:30:12.501754,2025-07-21 17:30:56.530837,0 days 00:00:44.029083,"[0, 50, 100]",sigmoid,"[8, 8]",0.005,COMPLETE
1,1,-4207.052237071481,2025-07-21 17:30:56.533151,2025-07-21 17:31:50.138169,0 days 00:00:53.605018,"[0, 45, 50, 55]",tanh,"[10, 4]",1e-05,COMPLETE
2,2,-4038.9602267063883,2025-07-21 17:31:50.139251,2025-07-21 17:32:14.242391,0 days 00:00:24.103140,"[0, 25, 50]",sigmoid,"[8, 8]",0.005,COMPLETE
3,3,1433.9943196982072,2025-07-21 17:32:14.243413,2025-07-21 17:33:13.347192,0 days 00:00:59.103779,"[0, 25, 50]",relu,"[10, 2]",0.005,COMPLETE
4,4,-4503.705075145594,2025-07-21 17:33:13.348021,2025-07-21 17:34:07.957014,0 days 00:00:54.608993,"[0, 10, 15, 20]",relu,"[8, 2]",0.0001,COMPLETE
