,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,-5531.174935849975,2025-07-21 17:34:07.967477,2025-07-21 17:34:40.418124,0 days 00:00:32.450647,0.3,0.0001,0.9,COMPLETE
1,1,-4854.2290348249035,2025-07-21 17:34:40.419720,2025-07-21 17:34:56.593676,0 days 00:00:16.173956,0.3,0.01,0.999,COMPLETE
2,2,-5531.174935849975,2025-07-21 17:34:56.594461,2025-07-21 17:35:40.769022,0 days 00:00:44.174561,0.1,0.01,0.9999,COMPLETE
3,3,-5558.440878110044,2025-07-21 17:35:40.769927,2025-07-21 17:36:21.157726,0 days 00:00:40.387799,0.1,0.01,0.99,COMPLETE
4,4,-5466.462259255081,2025-07-21 17:36:21.162654,2025-07-21 17:37:04.070664,0 days 00:00:42.908010,0.3,1e-05,0.99,COMPLETE
