,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-1624.2717386768759,2025-07-21 17:26:23.904725,2025-07-21 17:26:43.335155,0 days 00:00:19.430430,"[0, 10, 15, 20]",tanh,"[6, 2]",0.005,COMPLETE
1,1,-2235.1476724852923,2025-07-21 17:26:43.337763,2025-07-21 17:27:08.541922,0 days 00:00:25.204159,"[0, 10, 15, 20]",tanh,"[6, 4]",1e-05,COMPLETE
2,2,-1782.992998273896,2025-07-21 17:27:08.542819,2025-07-21 17:27:27.470100,0 days 00:00:18.927281,"[0, 10, 20, 30]",tanh,"[6, 2]",0.01,COMPLETE
3,3,-4554.17272599788,2025-07-21 17:27:27.470523,2025-07-21 17:28:31.405128,0 days 00:01:03.934605,"[0, 50, 100]",sigmoid,"[4, 4, 4]",1e-05,COMPLETE
4,4,-593.0885182744945,2025-07-21 17:28:31.406141,2025-07-21 17:28:43.067165,0 days 00:00:11.661024,"[0, 10, 20, 30]",tanh,"[10, 8]",0.001,COMPLETE
