,number,value,datetime_start,datetime_complete,duration,params_clip_range,params_ent_coef,params_gamma,state
0,0,-593.0885182744945,2025-07-21 17:28:43.074535,2025-07-21 17:29:09.210389,0 days 00:00:26.135854,0.3,0.0001,0.99,COMPLETE
1,1,-38407.38258019429,2025-07-21 17:29:09.211089,2025-07-21 17:29:24.583173,0 days 00:00:15.372084,0.4,0.01,0.9999,COMPLETE
2,2,-1624.2717386768759,2025-07-21 17:29:24.583571,2025-07-21 17:29:37.026678,0 days 00:00:12.443107,0.05,0.0001,0.9,COMPLETE
3,3,-38407.38258019429,2025-07-21 17:29:37.027673,2025-07-21 17:29:52.362724,0 days 00:00:15.335051,0.4,0.01,0.9999,COMPLETE
4,4,-1624.2717386768759,2025-07-21 17:29:52.363124,2025-07-21 17:30:12.092274,0 days 00:00:19.729150,0.3,0.01,0.99,COMPLETE
