,number,value,datetime_start,datetime_complete,duration,params_action_values,params_activation,params_dim_hidden_layers,params_learning_rate,state
0,0,-820.203133641001,2025-07-21 17:57:28.868982,2025-07-21 17:58:12.912305,0 days 00:00:44.043323,"[0, 10, 20, 30]",relu,"[10, 2]",0.0005,COMPLETE
1,1,40564.46722825661,2025-07-21 17:58:12.912799,2025-07-21 17:58:55.316523,0 days 00:00:42.403724,"[0, 10, 20, 30]",tanh,"[6, 4]",0.0005,COMPLETE
2,2,10416.77682777974,2025-07-21 17:58:55.317012,2025-07-21 18:00:50.897985,0 days 00:01:55.580973,"[0, 50, 100]",sigmoid,"[10, 8]",0.0001,COMPLETE
3,3,37500.351382245804,2025-07-21 18:00:50.898554,2025-07-21 18:01:25.027519,0 days 00:00:34.128965,"[0, 25, 50]",sigmoid,"[10, 8]",1e-05,COMPLETE
4,4,40564.46722825661,2025-07-21 18:01:25.028095,2025-07-21 18:02:26.458986,0 days 00:01:01.430891,"[0, 10, 15, 20]",tanh,"[4, 4, 4]",0.005,COMPLETE
