X,Y,Liquidity,Price,Price_Upper,Price_Lower,Gas,Action,Sigma,Width,Reward,Fee,LVR,ma24,ma168,Value
1.2578446683565354,2804.7585235931633,4056.297740266102,2297.4644,2367.314645824404,2229.459661195089,5,30,0.007391255512925032,30,-7.655404344048147,0.0,2.6554043440481476,2240.8084583333334,2133.758125,5694.611869872109
1.4621674259732027,2430.816110818836,4700.220404932315,2286.4104,2355.979328804414,2218.784429625217,5,30,0.0073329874142555726,30,-8.021323334586357,0.0,3.021323334586358,2243.1984749999997,2135.145286904762,5773.9309201051965
1.3340829982486584,3641.9043420052526,4295.20382188035,2292.3806,2362.112538121193,2224.560485963796,5,30,0.007155400439854234,30,6.471261798934237,14.1035596846758,2.632297885741562,2246.0581958333337,2136.609361309524,6700.130325980312
1.669386538422273,2299.12602996173,5361.5279061895,2275.34,2344.4638418404966,2207.9395198831357,5,30,0.007228378778986714,30,-8.340669674966154,0.0,3.3406696749661533,2247.6501541666667,2137.9720035714286,6097.547996295465
1.743454612906063,3647.9549032708114,5592.464180771219,2272.3442,2341.418171241896,2205.0712067280406,5,30,0.0070595985645193265,30,-8.32154614382118,0.0,3.32154614382118,2249.6765375,2139.2434845238095,7609.683880871149
2.1647244593700976,3021.9824375905664,6926.006117811485,2256.1125,2324.6213413825603,2189.2525006369856,5,30,0.007092052155796224,30,-9.136633997696098,0.0,4.136633997696099,2250.4776541666665,2140.4162208333337,7905.844349431186
1.573497520241724,6250.5635621938045,6926.006117811485,2274.5198,2324.6213413825603,2189.2525006369856,0,0,0.007129319918766925,30,66.29248910843465,70.4897305039762,4.197241395541554,2252.612354166667,2141.6702738095237,9829.514827234507
1.5678153687876921,6263.488233884137,6926.006117811485,2274.6978,2324.6213413825603,2189.2525006369856,0,0,0.00694981610682711,30,-3.308453998571607,0.6802458784385531,3.98869987701016,2255.5656041666666,2142.9229434523813,9829.794404071688
1.3668765923752366,6721.196558693202,6926.006117811485,2281.0059,2324.6213413825603,2189.2525006369856,0,0,0.006790892277979949,30,20.27627119492292,24.08991183205608,3.8136406371331604,2258.724204166667,2144.158919047619,9839.050130473011
1.7650403479742334,5815.469474723474,6926.006117811485,2268.5317,2324.6213413825603,2189.2525006369856,0,0,0.006758284088700714,30,-3.766762108581006,0.0,3.766762108581006,2261.155283333333,2145.3840529761906,9819.519455882053
1.7055365693864484,5950.51094149386,6926.006117811485,2270.3894,2324.6213413825603,2189.2525006369856,0,0,0.0065878326918588,30,3.5268260834681846,7.107445619493947,3.5806195360257624,2264.2385916666667,2146.620244642857,9822.743089941217
2.2074935292838664,4814.795143121905,6926.006117811485,2254.7896,2324.6213413825603,2189.2525006369856,0,0,0.00662059198196667,30,-3.6038735009810927,0.0,3.6038735009810927,2266.169283333333,2147.785538095238,9792.228595018463
2.219048181941643,4788.743896220246,7086.589134755426,2254.4324,2322.9947571423486,2187.7206366933888,5,30,0.006453108904296733,30,-8.502949369759191,0.0,3.502949369759191,2267.8664083333333,2148.9377904761905,9791.43801475058
1.769001020865936,6033.468983789324,5673.982238170691,2268.09,2336.9739222986877,2200.885758139418,5,30,0.0064278668634617075,30,35.09364400696249,42.88484986760379,2.7912058606412953,2270.697075,2150.2341666666666,10045.722509205145
1.8636919087943635,3818.8648105798807,5975.127540461567,2264.489,2333.237940401479,2197.3673323359562,5,30,0.006279514297494885,30,-7.803008426785963,0.0,2.803008426785963,2272.6113291666666,2151.5984779761907,8039.17463743372
2.04786461550439,3829.2548557202094,6549.126313285022,2257.8606,2326.481689479837,2191.004515750809,5,30,0.006160443313182767,30,-7.952540539327899,0.0,2.9525405393278987,2273.6442583333333,2152.994969047619,8453.04768520172
1.6298332128543365,5588.640538658132,5223.8727006557265,2271.6194,2340.715886252203,2204.409817648247,5,30,0.006148553630686627,30,32.39171877111667,39.744850877115645,2.3531321059989727,2274.8688166666666,2154.491870238095,9291.001283742371
1.4818711186848144,4047.4279078617733,4756.3521018383235,2277.7651,2347.0440419085476,2210.369468086126,5,30,0.006014724807412928,30,9.075691154994242,16.128743377306435,2.0530522223121936,2274.0283083333334,2155.9227017857143,7422.782224700001
1.4865771170370212,3372.81153939827,4772.109899444556,2277.55,2346.80936097245,2210.1484532408017,5,30,0.005863881708055085,30,-6.957739064622076,0.0,1.9577390646220758,2273.9078041666667,2157.3435375,6758.565252305938
1.8625265424033413,2542.166304484078,5955.44364442177,2260.5203,2329.2750034970686,2193.6351677148195,5,30,0.0059803808482722706,30,-7.531722013077867,0.0,2.531722013077867,2273.274575,2158.7202851190477,6752.445362875642
2.0996259305928424,3685.489846314189,6704.807289944503,2251.9868,2320.440995421888,2185.3155872631773,5,30,0.005890652156804653,30,-7.760170980780096,0.0,2.7601709807800963,2272.6344458333333,2160.0985642857145,8413.819726946986
2.1391837875038107,4656.227252721179,6838.302576917737,2250.7263,2319.0492179873286,2184.004856704743,5,30,0.005742303586111884,30,-7.674372902551271,0.0,2.6743729025512706,2271.9251541666667,2161.3972005952382,9470.944463789616
3.036057589987336,2838.6822524533372,9643.24036980206,2222.9766,2290.4719815386907,2157.0917482157424,5,30,0.006217209164843098,30,-9.393608983440906,0.0,4.393608983440905,2269.1940666666665,2162.6031988095237,9587.767231247579
2.442975849197741,8110.609461735516,7784.154276156746,2235.925,2303.794651305555,2169.638603732831,5,30,0.0062307978601283814,30,47.60284720527392,56.175307276813484,3.5724600715395685,2266.580325,2163.8125386904762,13572.920237352975
2.442975849197741,5497.084318838341,7784.154276156746,2235.925,2303.794651305555,2169.638603732831,5,30,0.006073769990873552,30,-8.394663589952998,0.0,3.3946635899529984,2264.0161833333336,2165.0216773809525,10959.3950944558
2.0962768228549225,6273.9133844076205,6675.109019141602,2245.3728,2313.721800031452,2178.9876683677794,5,30,0.006007406352128522,30,27.20680103280015,35.06055559829333,2.853754565493176,2262.3062833333333,2166.2869136904765,10980.83634371648
1.976385407767355,4980.300637260103,6299.3253899072615,2249.1997,2317.6582753270345,2182.6949123094632,5,30,0.005869989931639342,30,5.808735582239887,13.382227283316054,2.5734917010761666,2260.5070791666667,2167.5490273809523,9425.586103494816
1.944743577439176,4521.077733876726,6215.695489321299,2250.2717,2318.585477705933,2183.568121244813,5,30,0.005722690925268001,30,-3.7171801009309124,3.6968784516240745,2.414058552554987,2259.4625666666666,2168.7958773809523,8897.27916994486
1.4871420799472046,5436.310798089821,4769.351442519147,2266.0718,2334.871697021399,2198.905950992647,5,30,0.005791042692969778,30,34.82741327320233,41.73089933439659,1.9034860611942552,2259.201216666667,2170.1198416666666,8806.281528051528
1.407393354664265,3570.827314304423,4516.089775221676,2269.6836,2338.6102948906223,2202.4268404331633,5,30,0.005651648135727296,30,2.2954392743018195,9.013487957375675,1.7180486830738557,2259.7666791666666,2171.538163095238,6765.164930134888
1.6925740936678524,2566.4050715688686,5413.436070187131,2256.0886,2324.6213413825603,2189.2525006369856,5,30,0.005685261027683198,30,-7.077743417448543,0.0,2.0777434174485436,2258.9987125000002,2172.8020875,6385.002188948243
1.693165148845206,3835.9937851451095,5413.436070187131,2256.0652,2324.6213413825603,2189.2525006369856,5,30,0.005541318273086611,30,-6.973854038905822,0.0,1.973854038905822,2258.2223541666667,2174.1361190476186,7655.884755307599
1.632755879420401,3972.353311280483,5216.215273702021,2258.4587,2327.1797037834576,2191.6618828378605,5,30,0.005405695367416815,30,0.1044105828648707,6.915353359192498,1.810942776327627,2257.2828875,2175.5437910714286,7659.865032133639
1.9093385697233687,3070.287813790007,6097.89255542337,2247.1196,2315.34189125404,2180.513417399319,5,30,0.005388975849486333,30,-7.098675753612087,0.0,2.098675753612086,2256.390716666667,2176.8113714285714,7360.799936851356
1.9093385697233687,4316.242047323069,6097.89255542337,2247.1196,2315.34189125404,2180.513417399319,5,30,0.005252647990196199,30,-6.993836145471721,0.0,1.9938361454717206,2255.4211416666667,2178.1509970238094,8606.754170384418
1.9984562547161584,4116.12259002725,6360.118433830103,2244.0093,2312.334052703472,2177.680733232173,5,30,0.005126832682843873,30,-6.979774956208979,0.0,1.9797749562089788,2254.9719625000002,2179.3221547619046,8600.67701125348
1.6267630529859916,5322.497855282197,5199.2777387698225,2256.4858,2325.08628889705,2189.690373029638,5,30,0.0051564304811238465,30,29.34460727940195,35.98632188741793,1.6417146080159808,2255.0575208333335,2180.614019642857,8993.265584309735
1.549325687955053,3857.7917680447867,4957.8440023198855,2259.6821,2328.3435263765928,2192.7579329673854,5,30,0.005034631184794104,30,2.282347251982692,8.77580129207085,1.4934540400881584,2254.707191666667,2181.970514285714,7358.775292187005
1.339499221838664,3991.300900049618,4299.018687901763,2268.8018,2337.675084586932,2201.5460898956335,5,30,0.004981746090632166,30,15.411798512281688,21.682287186965812,1.2704886746841246,2254.8868916666665,2183.342244642857,7030.359145655779
0.18899403770027157,5701.884680981196,613.5735092721229,2327.769,2398.5289140879704,2258.8562401712265,5,30,0.007405813686274323,30,14.4550676219015,19.860970483988403,0.4059028620869023,2257.7997416666667,2185.1334404761906,6141.819143124719
0.1619388374701639,504.59845983788756,526.1544137128914,2337.705,2408.8642767645106,2268.589747380254,5,30,0.007242160924494608,30,-2.4851182873144646,2.8484497434561686,0.3335680307706332,2260.5533083333335,2186.9117053571426,883.163689886077
0.15647275506753155,391.6704420775331,508.73243505342793,2340.0552,2411.2742253193137,2270.8593582652984,5,30,0.0070606079612267735,30,-4.6561201585874334,0.6505889568944461,0.3067091154818796,2263.1487291666667,2188.6924666666664,757.8253262316366
0.16336347881616894,350.46955548177635,530.6110713687067,2336.9917,2408.1417619892527,2267.9093065487423,5,30,0.006913744860159069,30,-5.306529021116669,0.0,0.3065290211166684,2265.625466666667,2190.4382761904762,732.248649558289
0.149988819211824,413.2659213177926,488.3888452370182,2342.6975,2413.9279535659284,2273.358552906804,5,30,0.0067415710939789176,30,-3.752566540380083,1.5160211405621467,0.2685876809422297,2269.0495166666665,2192.2165892857142,764.6443531132848
0.17051786656597592,304.4601265241542,554.7490320273824,2333.194,2404.0516031184443,2264.057328432343,5,30,0.006688430104312412,30,-5.299681803156845,0.0,0.299681803156845,2272.4331500000003,2193.927338690476,702.3113896886898
0.09904655634573735,567.7944065993734,324.0954754140704,2362.507,2434.289328379566,2292.534231084417,5,30,0.00697063879105066,30,-0.031751193746089784,5.159605952776266,0.19135714652235566,2277.0906791666666,2195.7964732142855,801.7925892920723
0.11389337903282984,200.0399058329669,371.2512734677036,2352.0212,2423.602517889914,2282.4697417967163,5,30,0.0069356992828775955,30,-5.216525518015738,0.0,0.21652551801573752,2282.4675375,2197.5920648809524,467.9195478578182
0.1179222507971242,258.7361745568021,384.78831546889495,2349.5474,2420.9381540049894,2279.960530858212,5,30,0.00678446050593976,30,-5.214627134448392,0.0,0.21462713444839218,2287.2018041666665,2199.4243833333335,535.8000923193332
0.09298438994009887,337.0554291283505,304.3008594142228,2364.3792,2436.237441579619,2294.368900507267,5,30,0.0066996229640270116,30,-2.7195791760883052,2.4464569062935304,0.16603608238183543,2292.5540625,2201.2586523809523,556.9057866274095
0.08491868178574524,239.80792624144993,278.0743523023561,2370.4856,2442.5795830372713,2300.341722316303,5,30,0.006533112846259206,30,-4.226080994377287,0.918383101311597,0.14446409568888394,2297.7670958333333,2202.9194625,441.10643858554135
0.08394722752120551,204.11709625117527,275.30687386554746,2371.2922,2443.3124301920125,2301.03189384555,5,30,0.006374862920715602,30,-5.016189300324162,0.12001515101278523,0.1362044513369464,2302.8542833333336,2204.5705779761906,403.1805020838352
0.06757468113188027,239.04182854212945,222.26080828626726,2385.0864,2457.5241057362186,2314.415985985429,5,30,0.006280946903322628,30,-3.4526068118156834,1.6544477554221784,0.10705456723786165,2308.4715625000003,2206.3008273809523,400.2132814941137
0.08181122460431418,128.17171009815777,267.83028768955734,2370.2341,2442.335349502321,2300.111711145188,5,30,0.0063775226355769574,30,-5.132586508718162,0.0,0.132586508718162,2312.8116583333335,2207.942670238095,322.08346441806225
0.08276783701387626,192.06266851152847,271.3844072653019,2369.41,2441.358659547217,2299.191896425907,5,30,0.00622861841779845,30,-5.128123401344597,0.0,0.12812340134459665,2316.966925,2209.616873809524,388.173609210577
0.08290090473608722,196.89876460900263,271.3844072653019,2369.2969,2441.358659547217,2299.191896425907,5,30,0.006078796364456111,30,-5.122030905255973,0.0,0.12203090525597297,2321.6839375,2211.2109946428573,393.3156212074094
0.10253222755339628,150.54953111951826,334.13844632813476,2352.6997,2424.3296713557797,2283.15455119563,5,30,0.006202749978271894,30,-5.155890000305387,0.0,0.15589000030538744,2325.710375,2212.7063226190476,391.77707212472546
0.08674233682251065,278.57216830012493,284.17448012848513,2363.5222,2435.263190178015,2293.451382338075,5,30,0.00610125247517541,30,-3.4619100947931623,1.6666608749228489,0.1285709697160113,2330.0880208333333,2214.250006547619,483.5896070600063
0.09250109194790364,192.73496282558352,302.04534613166095,2358.872,2430.640813879619,2289.098179220646,5,30,0.005984135586227301,30,-5.131330983017805,0.0,0.13133098301780483,2334.7443708333335,2215.8190017857146,410.9331985909189
0.09117354937127942,221.7221384697551,298.0405255041694,2359.8794,2431.6132160533425,2290.0139558473816,5,30,0.005833562720851078,30,-4.960511157147781,0.1626653761425496,0.12317653329033136,2339.4426958333333,2217.4212125,436.8807194559203
0.07376553862726695,257.1279596042049,241.6858204848616,2373.3284,2445.512291176929,2303.1036511148077,5,30,0.0057839063614302305,30,-3.3401628853504373,1.7583090797732994,0.09847196512373702,2344.8309916666667,2219.1198863095237,432.19780736959456
0.08855505367519176,140.50563955165902,289.72425731234495,2359.241,2430.8838779610073,2289.3270890385684,5,30,0.005849781651575174,30,-5.120389977230277,0.0,0.1203899772302766,2349.1124583333335,2220.7536755952383,349.4283529393721
0.11132738322507715,156.55960943169703,362.5858928912277,2341.3296,2412.48010358351,2271.9950150530767,5,30,0.005994856324139286,30,-5.157630316511564,0.0,0.15763031651156417,2352.5144375,2222.322579761905,417.2137070671136
0.06834755280511534,362.93899933560647,362.5858928912277,2368.4207,2412.48010358351,2271.9950150530767,0,0,0.006341157446080357,30,5.149481114824518,5.326866325784856,0.1773852109603386,2356.665225,2224.072556547619,524.8147581935847
0.10603074528346323,274.1384861766236,362.5858928912277,2344.643,2412.48010358351,2271.9950150530767,0,0,0.0066402657868194935,30,-0.19353530467346736,0.0,0.19353530467346736,2357.368308333333,2225.6246875,522.7427308902787
0.07937136076671632,336.8685587089626,362.5858928912277,2361.4275,2412.48010358351,2271.9950150530767,0,0,0.006642906517601515,30,3.1072014561899137,3.301582764859947,0.1943813086700336,2358.356745833333,2227.1263619047622,524.2982727359076
0.08747136795073777,317.7617209941449,362.5858928912277,2356.3088,2412.48010358351,2271.9950150530767,0,0,0.00650550824438839,30,-0.18622135288937436,0.0,0.18622135288937436,2359.033979166667,2228.715435119048,523.8712750445063
0.10962961804256362,265.70446783838554,362.5858928912277,2342.3909,2412.48010358351,2271.9950150530767,0,0,0.006499950840495101,30,-0.18535347897941085,0.0,0.18535347897941085,2359.258945833333,2230.224551190476,522.4998875117624
0.08714360900919678,318.5340561619072,362.5858928912277,2356.5156,2412.48010358351,2271.9950150530767,0,0,0.006462843119695088,30,2.5967098151446435,2.7805046486064042,0.18379483346176093,2359.8347,2231.8615285714286,523.88933023238
0.06786001118265553,364.09377857283,362.5858928912277,2368.7307,2412.48010358351,2271.9950150530767,0,0,0.00638246039324067,30,2.2181648431254604,2.3978801268906738,0.17971528376521356,2361.3153958333332,2233.571214880952,524.8358703635295
0.05572001819932128,392.89708883444274,362.5858928912277,2376.4695,2412.48010358351,2271.9950150530767,0,0,0.006245544622345973,30,1.3435952920348782,1.5159636979796176,0.17236840594473934,2361.8971666666666,2235.3137976190474,525.3140126245746
0.07885243044462432,338.0940602734758,362.5858928912277,2361.756,2412.48010358351,2271.9950150530767,0,0,0.006285196628831801,30,-0.1740228044240068,0.0,0.1740228044240068,2362.302783333333,2236.9693392857143,524.3242609906499
0.06876896024040584,361.9409856918527,362.5858928912277,2368.1528,2412.48010358351,2271.9950150530767,0,0,0.006145010295883922,30,1.0885297207348468,1.2551013378093099,0.1665716170744632,2363.0780083333334,2238.662957142857,524.7963914382584
0.06868904620692663,362.1302363638007,362.5858928912277,2368.2036,2412.48010358351,2271.9950150530767,0,0,0.005990919589450628,30,-0.14836367802626868,0.009960561681472356,0.15832423970774104,2363.2373583333333,2240.2821154761905,524.7998828716106
0.09635915284398111,296.84424427100174,362.5858928912277,2350.7114,2412.48010358351,2271.9950150530767,0,0,0.006101357914633748,30,-0.16360763718216012,0.0,0.16360763718216012,2362.413433333333,2241.7861464285716,523.3568033556905
0.09715923256485845,294.96368894103205,362.5858928912277,2350.2085,2412.48010358351,2271.9950150530767,0,0,0.005947565110861712,30,-0.15544706207011572,0.0,0.15544706207011572,2361.5349458333335,2243.2867988095236,523.3081431684392
0.07466782510387637,347.98262322893606,362.5858928912277,2364.4075,2412.48010358351,2271.9950150530767,0,0,0.00593891090495445,30,2.635007708265715,2.790470225679157,0.15546251741344239,2360.6733249999997,2244.9468779761905,524.5277889132296
0.06634876869828579,367.6742313457195,362.5858928912277,2369.692,2412.48010358351,2271.9950150530767,0,0,0.005801598493936784,30,0.8878779438303634,1.036400427199126,0.1485224833687626,2360.6507375,2246.6384125,524.9003777398977
0.05993266673273671,382.8915250648768,362.5858928912277,2373.7798,2412.48010358351,2271.9950150530767,0,0,0.005660548850820424,30,0.6593998434800825,0.8009101957451231,0.1415103522650406,2360.8328125,2248.277494642857,525.1584787151792
0.052388269856053236,400.8184355037237,362.5858928912277,2378.6,2412.48010358351,2271.9950150530767,0,0,0.005526021918712556,30,0.8085206518211974,0.9435216020445741,0.13500095022337677,2361.2204416666664,2249.90900297619,525.429174183332
0.03938572184942365,431.8004823524727,362.5858928912277,2386.942,2412.48010358351,2271.9950150530767,0,0,0.005421813284511699,30,1.5004490410484768,1.6306340446710001,0.1301850036225235,2362.6472041666666,2251.6517565476192,525.8119160351797
0.08212895691341873,330.3591010918806,268.6124400542226,2359.683,2431.370079045438,2289.784977349647,5,30,0.0059428902752095844,30,-5.115209525044753,0.0,0.11520952504475239,2362.4872375,2253.1572625,524.1574045282073
0.08658209544090714,184.20974163918373,282.8546648097915,2355.887,2427.483191599217,2286.1244336258796,5,30,0.005806367483847502,30,-5.115714989306598,0.0,0.11571498930659797,2362.3628624999997,2254.6409898809525,388.1873747211762
0.11040768037362153,148.89816691203382,358.50131599150416,2336.7407,2407.900971892064,2267.682538294913,5,30,0.005947388790087799,30,-5.153245836540613,0.0,0.1532458365406124,2361.39875,2256.010008333333,406.8922872336665
0.07667156763882899,337.1902109602304,250.25346442618564,2358.146,2429.9117674496015,2288.411587089883,5,30,0.006158010819669956,30,-2.2056887017948164,2.909520282387,0.11520898418181652,2360.76615,2257.5064392857144,517.9929615014644
0.07667156763882899,181.0334449236861,250.25346442618564,2358.146,2429.9117674496015,2288.411587089883,5,30,0.006002214418381562,30,-5.109453200108317,0.0,0.10945320010831672,2360.720525,2259.002781547619,361.83619546492014
0.07335160271265675,188.86745381242963,239.48380664321382,2361.1873,2433.0725487735926,2291.388307768787,5,30,0.005855460765505531,30,-4.70517561994588,0.3945722272658526,0.09974784721173297,2361.5479291666666,2260.502345833333,362.06432657220034
0.08287174809303655,150.85541129075267,270.40395307746684,2352.0916,2423.602517889914,2282.4697417967163,5,30,0.005778003254432412,30,-5.109455030093725,0.0,0.10945503009372501,2360.86755,2262.0290357142853,345.77735385769995
0.08306862479667239,195.08413607763194,271.30087711506286,2351.9255,2423.3601818717266,2282.241517644952,5,30,0.005631736768330979,30,-5.104324829025352,0.0,0.1043248290253514,2361.1709875,2263.5547369047617,390.45535298685803
0.08884595009499242,182.80542942194188,289.25132881201944,2347.0752,2418.5185468345358,2277.681823804218,5,30,0.005508321976172534,30,-5.106296143849456,0.0,0.10629614384945622,2360.5729749999996,2264.8876678571432,391.3335555103363
0.07413646341393992,243.32092618753057,242.22870221748573,2358.683,2430.397774102209,2288.869292291417,5,30,0.005482135569948246,30,-3.5629587759537356,1.5254305743885135,0.08838935034224919,2360.6719,2266.367448809524,418.1853421221126
0.07101850171232174,182.76769927101847,232.57747949101832,2361.6348,2433.31585602847,2291.617446599564,5,30,0.005348718985162071,30,-4.708959717104247,0.371877918154715,0.08083763525896297,2361.4737291666665,2267.609716666667,350.4874643586971
0.0709415975471412,168.98935910231577,231.80722921606895,2361.7107,2433.559187614073,2291.846608344224,5,30,0.0052134467370126255,30,-5.06701993995843,0.00952741967397127,0.07654735963240161,2361.6901916666666,2268.811425,336.53288910449294
0.08617259539099599,132.01815761207942,280.899222904872,2346.7002,2418.0349156710527,2277.226355760802,5,30,0.005285299959693619,30,-5.095029541047656,0.0,0.09502954104765556,2360.7722541666667,2269.9082517857146,334.2394044506488
0.0704754817040939,239.87454304258452,230.5205462789074,2359.4573,2431.1269663488033,2289.556021747472,5,30,0.005294835167056022,30,-3.483114881190498,1.5953654088124412,0.07848029000293902,2360.0634125,2271.0830404761905,406.1584328203253
0.06668086598254688,176.07393807058966,218.2823401128119,2363.235,2435.019688209194,2293.222060132062,5,30,0.005170602965036961,30,-4.62436126072588,0.4465629393848157,0.07092420011069554,2360.1250375,2272.320918452381,333.6564943908538
0.08300801210897309,119.92252996590715,270.21188384470764,2346.142,2417.551381219295,2276.7709787973326,5,30,0.005303899006866794,30,-5.092047520200715,0.0,0.09204752020071531,2359.207920833333,2273.379567261905,314.67111351127744
0.07534559604346065,212.9512414645751,246.00587699872852,2352.6003,2424.0872626295168,2282.9262585697734,5,30,0.005208971312588735,30,-4.218350117782565,0.8625899374426627,0.08094005522522786,2358.5577833333336,2274.4755535714285,390.20931332009945
0.07343150996119797,182.5229016435142,239.48919908715317,2354.377,2426.02721131982,2284.753238923841,5,30,0.0050798227078398435,30,-4.844152366466411,0.2308130665245671,0.07496543299097808,2358.7105166666665,2275.554893452381,355.40835977142956
0.08816745892864852,138.5193754699623,287.0485926674181,2340.3813,2411.5153527418456,2271.0864442011252,5,30,0.005125291015243431,30,-5.0911960020914035,0.0,0.09119600209140313,2358.30105,2276.5982690476194,344.8648476150894
